Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,Ipam Pool,List Associated Resource To Ipam Pool Permission,Microsoft.Network/networkManagers/associatedResources/read,"Permission for calling List Associated Resource To Ipam Pool operation. This read permission, not associatedResources/action, is required to call List Ipam Pool Associated Resources.",,False
Microsoft Network,Lens,Create Lens,Microsoft.Network/networkWatchers/lenses/write,Creates a Lens,,False
Microsoft Network,Lens,Delete Lens,Microsoft.Network/networkWatchers/lenses/delete,Deletes a Lens,,False
Microsoft Network,Lens,Get Lens,Microsoft.Network/networkWatchers/lenses/read,Get Lens details,,False
Microsoft Network,Lens,Query Lens,Microsoft.Network/networkWatchers/lenses/query/action,Query monitoring network traffic on a specified endpoint,,False
Microsoft Network,Lens,Start Lens,Microsoft.Network/networkWatchers/lenses/start/action,Start monitoring network traffic on a specified endpoint,,False
Microsoft Network,Lens,Stop Lens,Microsoft.Network/networkWatchers/lenses/stop/action,Stop/pause monitoring network traffic on a specified endpoint,,False
Microsoft Network,Load Balancer,Create or Update Load Balancer,Microsoft.Network/loadBalancers/write,Creates a load balancer or updates an existing load balancer,,False
Microsoft Network,Load Balancer,Delete Load Balancer,Microsoft.Network/loadBalancers/delete,Deletes a load balancer,,False
Microsoft Network,Load Balancer,Get Health Summary of Load Balancer,Microsoft.Network/loadBalancers/health/action,Get Health Summary of Load Balancer,,False
Microsoft Network,Load Balancer,Get Load Balancer,Microsoft.Network/loadBalancers/read,Gets a load balancer definition,,False
Microsoft Network,Load Balancer,Lists the backend addresses of the Load Balancer backend address pool,Microsoft.Network/loadBalancers/backendAddressPools/backendPoolAddresses/read,Lists the backend addresses of the Load Balancer backend address pool,,False
Microsoft Network,Load Balancer,Migrate from NIC based to IP based Load Balancer,Microsoft.Network/loadBalancers/migrateToIpBased/action,Migrate from NIC based to IP based Load Balancer,,False
Microsoft Network,Load Balancer Backend Address Pool,Create or update load balancer backend address pool,Microsoft.Network/loadBalancers/backendAddressPools/write,Creates a load balancer backend address pool or updates an existing load balancer backend address pool,,False
Microsoft Network,Load Balancer Backend Address Pool,Delete load balancer backend address pool,Microsoft.Network/loadBalancers/backendAddressPools/delete,Deletes a load balancer backend address pool,,False
Microsoft Network,Load Balancer Backend Address Pool,Get Health Details of Backend Instance,Microsoft.Network/loadBalancers/backendAddressPools/health/action,Get Health Details of Backend Instance,,False
Microsoft Network,Load Balancer Backend Address Pool,Get Load Balancer Backend Address Pool,Microsoft.Network/loadBalancers/backendAddressPools/read,Gets a load balancer backend address pool definition,,False
Microsoft Network,Load Balancer Backend Address Pool,Join Load Balancer Backend Address Pool.,Microsoft.Network/loadBalancers/backendAddressPools/join/action,Joins a load balancer backend address pool. Not Alertable.,,False
Microsoft Network,Load Balancer Backend Address Pool,Query inbound Nat rule port mapping.,Microsoft.Network/loadBalancers/backendAddressPools/queryInboundNatRulePortMapping/action,Query inbound Nat rule port mapping.,,False
Microsoft Network,Load Balancer Backend Address Pool,Update AdminStates of backend addresses of a pool,Microsoft.Network/loadBalancers/backendAddressPools/updateAdminState/action,Update AdminStates of backend addresses of a pool,,False
Microsoft Network,Load Balancer Diagnostic Settings,Create or update Load Balancer Diagnostic Settings,Microsoft.Network/loadBalancers/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the Load Balancer Diagnostic Settings,system,False
Microsoft Network,Load Balancer Diagnostic Settings,Get Load Balancer Diagnostic Settings,Microsoft.Network/loadBalancers/providers/Microsoft.Insights/diagnosticSettings/read,Gets the Load Balancer Diagnostic Settings,system,False
Microsoft Network,Load Balancer Frontend IP Configuration,Get Load Balancer Frontend IP Configuration,Microsoft.Network/loadBalancers/frontendIPConfigurations/read,Gets a load balancer frontend IP configuration definition,,False
Microsoft Network,Load Balancer Frontend IP Configuration,Join Load Balancer Frontend IP Configuration.,Microsoft.Network/loadBalancers/frontendIPConfigurations/join/action,Joins a Load Balancer Frontend IP Configuration. Not alertable.,,False
Microsoft Network,Load Balancer Frontend IP Configuration backend address pool,Create or Update load balancer frontend IP address backend pool,Microsoft.Network/loadBalancers/frontendIPConfigurations/loadBalancerPools/write,Creates a load balancer frontend IP address backend pool or updates an existing public IP Address load balancer backend pool,system,False
Microsoft Network,Load Balancer Frontend IP Configuration backend address pool,Delete load balancer frontend IP address backend pool,Microsoft.Network/loadBalancers/frontendIPConfigurations/loadBalancerPools/delete,Deletes a load balancer frontend IP address backend pool,system,False
Microsoft Network,Load Balancer Frontend IP Configuration backend address pool,Get load balancer frontend IP address backend pool,Microsoft.Network/loadBalancers/frontendIPConfigurations/loadBalancerPools/read,Gets a load balancer frontend IP address backend pool definition,system,False
Microsoft Network,Load Balancer Frontend IP Configuration backend address pool,Join load balancer frontend IP address backend pool,Microsoft.Network/loadBalancers/frontendIPConfigurations/loadBalancerPools/join/action,Joins a load balancer frontend IP address backend pool. Not alertable.,system,False
Microsoft Network,Load Balancer Inbound Nat Pool,Get Load Balancer Inbound Nat Pool,Microsoft.Network/loadBalancers/inboundNatPools/read,Gets a load balancer inbound nat pool definition,,False
Microsoft Network,Load Balancer Inbound Nat Pool,Join Load Balancer Inbound Nat Pool,Microsoft.Network/loadBalancers/inboundNatPools/join/action,Joins a load balancer inbound NAT pool. Not alertable.,,False
Microsoft Network,Load Balancer Inbound Nat Rule,Create or Update Load Balancer Inbound Nat Rule,Microsoft.Network/loadBalancers/inboundNatRules/write,Creates a load balancer inbound nat rule or updates an existing load balancer inbound nat rule,,False
Microsoft Network,Load Balancer Inbound Nat Rule,Delete Load Balancer Inbound Nat Rule,Microsoft.Network/loadBalancers/inboundNatRules/delete,Deletes a load balancer inbound nat rule,,False
Microsoft Network,Load Balancer Inbound Nat Rule,Get Load Balancer Inbound Nat Rule,Microsoft.Network/loadBalancers/inboundNatRules/read,Gets a load balancer inbound nat rule definition,,False
Microsoft Network,Load Balancer Inbound Nat Rule,Join Load Balancer Inbound Nat Rule.,Microsoft.Network/loadBalancers/inboundNatRules/join/action,Joins a load balancer inbound nat rule. Not Alertable.,,False
Microsoft Network,Load Balancer Load Balancing Rule,Get Health Details of Load Balancing Rule,Microsoft.Network/loadBalancers/loadBalancingRules/health/action,Get Health Details of Load Balancing Rule,,False
Microsoft Network,Load Balancer Load Balancing Rule,Get Load Balancer Load Balancing Rule,Microsoft.Network/loadBalancers/loadBalancingRules/read,Gets a load balancer load balancing rule definition,,False
Microsoft Network,Load Balancer Log Definitions,Get Load Balancer Event Log Definitions,Microsoft.Network/loadBalancers/providers/Microsoft.Insights/logDefinitions/read,Gets the events for Load Balancer,system,False
Microsoft Network,Load Balancer Network Interfaces,Get Load Balancer Network Interfaces,Microsoft.Network/loadBalancers/networkInterfaces/read,Gets references to all the network interfaces under a load balancer,,False
Microsoft Network,Load Balancer Outbound Rule,Get Load Balancer Outbound Rule,Microsoft.Network/loadBalancers/outboundRules/read,Gets a load balancer outbound rule definition,,False
Microsoft Network,Load Balancer Probe,Get Load Balancer Probe,Microsoft.Network/loadBalancers/probes/read,Gets a load balancer probe,,False
Microsoft Network,Load Balancer Probe,Join Load Balancer Probe,Microsoft.Network/loadBalancers/probes/join/action,"Allows using probes of a load balancer. For example, with this permission healthProbe property of VM scale set can reference the probe. Not alertable.",,False
Microsoft Network,Load Balancer Virtual Machines,Get Load Balancer Virtual Machines,Microsoft.Network/loadBalancers/virtualMachines/read,Gets references to all the virtual machines under a load balancer,,False
Microsoft Network,Load Balancer metric definition,Read Load Balancer metric definitions,Microsoft.Network/loadBalancers/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for Load Balancer,system,False
Microsoft Network,LocalNetworkGateway,Create or update LocalNetworkGateway,Microsoft.Network/localnetworkgateways/write,Creates or updates an existing LocalNetworkGateway,,False
Microsoft Network,LocalNetworkGateway,Delete LocalNetworkGateway,Microsoft.Network/localnetworkgateways/delete,Deletes LocalNetworkGateway,,False
Microsoft Network,LocalNetworkGateway,Get LocalNetworkGateway,Microsoft.Network/localnetworkgateways/read,Gets LocalNetworkGateway,,False
Microsoft Network,Manage Private Ip Inventory Pool Request,Manage Private Ip Inventory Pool Operation,Microsoft.Network/virtualNetworks/manageIpFromPool/action,Manage Private Ip Inventory Pool Operation Description,system,False
Microsoft Network,Master Custom Ip Prefix,Creates or Updates a Master Custom Ip Prefix,Microsoft.Network/masterCustomIpPrefixes/write,Creates A Master Custom Ip Prefix Or Updates An Existing Master Custom Ip Prefix,,False
Microsoft Network,Master Custom Ip Prefix,Delete Master Custom Ip Prefix,Microsoft.Network/masterCustomIpPrefixes/delete,Deletes A Master Custom Ip Prefix,,False
Microsoft Network,Master Custom Ip Prefix,Get Master Custom Ip Prefix,Microsoft.Network/masterCustomIpPrefixes/read,Gets a Master Custom Ip Prefix Definition,,False
Microsoft Network,NAT Rule,Delete NAT Rule,microsoft.network/virtualNetworkGateways/natRules/delete,Deletes a NAT rule resource,,False
Microsoft Network,NAT Rule,Delete NAT Rule,microsoft.network/vpnGateways/natRules/delete,Deletes a NAT rule resource,,False
Microsoft Network,NAT Rule,Get NAT Rule,microsoft.network/virtualNetworkGateways/natRules/read,Gets a NAT rule resource,,False
Microsoft Network,NAT Rule,Get NAT Rule,microsoft.network/vpnGateways/natRules/read,Gets a NAT rule resource,,False
Microsoft Network,NAT Rule,Put NAT Rule,microsoft.network/virtualNetworkGateways/natRules/write,Puts a NAT rule resource,,False
Microsoft Network,NAT Rule,Put NAT Rule,microsoft.network/vpnGateways/natRules/write,Puts a NAT rule resource,,False
Microsoft Network,Nat Gateway,Creates or Updates a Nat Gateway,Microsoft.Network/natGateways/write,Creates an Nat Gateway Or Updates An Existing Nat Gateway,,False
Microsoft Network,Nat Gateway,Delete Nat Gateway,Microsoft.Network/natGateways/delete,Delete Nat Gateway,,False
Microsoft Network,Nat Gateway,Get Nat Gateway,Microsoft.Network/natGateways/read,Gets a Nat Gateway Definition,,False
Microsoft Network,Nat Gateway,Join NAT Gateway,Microsoft.Network/natGateways/join/action,Joins a NAT Gateway,,False
Microsoft Network,Nat Gateway metric definition,Read Nat Gateway metric definitions,Microsoft.Network/natGateways/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for Nat Gateway,system,False
Microsoft Network,Network Group,Create Or Update Network Group,Microsoft.Network/networkManagers/networkGroups/write,Create Or Update Network Group,,False
Microsoft Network,Network Group,Delete Network Group,Microsoft.Network/networkManagers/networkGroups/delete,Delete Network Group,,False
Microsoft Network,Network Group,Get Network Group,Microsoft.Network/networkManagers/networkGroups/read,Get Network Group,,False
Microsoft Network,Network Group,Join Network Group,Microsoft.Network/networkManagers/networkGroups/join/action,Join Network Group,,False
Microsoft Network,Network Group Aggregated Ip Address Space,Get Network Group Aggregated Ip Address Space,Microsoft.network/networkManagers/networkGroups/aggregatedIpAddressSpaces/read,Permission needed to get the aggregated Ip address space for the members of a network group,,False
Microsoft Network,Network Group Member,Get Network Group Member,Microsoft.Network/networkManagers/networkGroups/members/read,Get Network Group Member,,False
Microsoft Network,Network Group Memberships,List Network Group Memberships,Microsoft.Network/networkGroupMemberships/read,List Network Group Memberships,,False
Microsoft Network,Network Group Static Member,Create Or Update Network Group Static Member,Microsoft.Network/networkManagers/networkGroups/staticMembers/write,Create Or Update Network Group Static Member,,False
Microsoft Network,Network Group Static Member,Delete Network Group Static Member,Microsoft.Network/networkManagers/networkGroups/staticMembers/delete,Delete Network Group Static Member,,False
Microsoft Network,Network Group Static Member,Get Network Group Static Member,Microsoft.Network/networkManagers/networkGroups/staticMembers/read,Get Network Group Static Member,,False
